ensembl_gene_id,entrezgene_id,external_gene_name,uniprot_gn_symbol
ENSG00000238040,NA,NA,NA
ENSG00000238049,NA,NA,NA
ENSG00000238066,NA,NA,NA
ENSG00000238116,392508,RAD21P1,NA
ENSG00000238188,NA,NA,NA
ENSG00000238200,NA,NA,NA
ENSG00000238223,NA,NA,NA
ENSG00000238245,392335,MYO5BP2,NA
ENSG00000238271,3474,IFNWP19,NA
ENSG00000238509,106479612,RNU6-104P,NA
ENSG00000238529,106481370,RNU6-599P,NA
ENSG00000238551,106481556,RNU6-1193P,NA
ENSG00000238749,NA,NA,NA
ENSG00000238808,106479064,RNU7-102P,NA
ENSG00000238926,NA,NA,NA
ENSG00000238933,NA,NA,NA
ENSG00000239078,6075,RNU7-55P,NA
ENSG00000239102,106479094,RNU7-185P,NA
ENSG00000239115,100151665,RNU7-67P,NA
ENSG00000239175,106480099,RNU6-1218P,NA
ENSG00000239180,NA,NA,NA
ENSG00000239184,100873522,RNA5SP269,NA
ENSG00000239198,389644,RPL5P22,NA
ENSG00000239211,106479427,RN7SL563P,NA
ENSG00000239218,NA,NA,NA
ENSG00000239261,100271201,RPL31P41,NA
ENSG00000239281,NA,NA,NA
ENSG00000239315,392193,RPL19P13,NA
ENSG00000239344,100131467,RPS6P9,NA
ENSG00000239345,NA,NA,NA
ENSG00000239392,NA,NA,NA
ENSG00000239407,NA,NA,NA
ENSG00000239577,106479365,RN7SL388P,NA
ENSG00000239579,106481011,RN7SL325P,NA
ENSG00000239580,106481107,RN7SL675P,NA
ENSG00000239684,NA,NA,NA
ENSG00000239745,106481136,RN7SL790P,NA
ENSG00000239792,NA,NA,NA
ENSG00000239872,NA,NA,NA
ENSG00000239917,NA,NA,NA
ENSG00000239986,NA,NA,NA
ENSG00000240015,NA,NA,NA
ENSG00000240047,100271258,RPS3AP32,NA
ENSG00000240116,106481005,RN7SL303P,NA
ENSG00000240143,NA,NA,NA
ENSG00000240151,106479523,RN7SL826P,NA
ENSG00000240189,106479449,RN7SL621P,NA
ENSG00000240215,6960,TRBV25OR9-2,NA
ENSG00000240237,100271185,RPL21P78,NA
ENSG00000240240,NA,NA,NA
ENSG00000240271,NA,NA,NA
ENSG00000240306,106480948,RN7SL100P,NA
ENSG00000240327,106480947,RN7SL93P,NA
ENSG00000240395,100270840,RPL5P23,NA
ENSG00000240427,NA,NA,NA
ENSG00000240486,100271466,RPL23AP54,NA
ENSG00000240509,100271003,RPL34P18,NA
ENSG00000240519,100271049,RPLP1P9,NA
ENSG00000240534,100271001,RPL34P17,NA
ENSG00000240540,100128963,RPL3P9,NA
ENSG00000240590,392262,RPSAP48,NA
ENSG00000240613,106479259,RN7SL98P,NA
ENSG00000240724,100271059,RPS12P15,NA
ENSG00000240738,388460,RPL6P22,NA
ENSG00000240870,100270951,RPL19P14,NA
ENSG00000240905,106480533,RN7SL798P,NA
ENSG00000240915,NA,NA,NA
ENSG00000240919,NA,NA,NA
ENSG00000241003,100271359,RPS15AP26,NA
ENSG00000241026,NA,NA,NA
ENSG00000241032,106481116,RN7SL709P,NA
ENSG00000241105,100130225,RPL13P11,NA
ENSG00000241152,106480528,RN7SL720P,NA
ENSG00000241174,106479430,RN7SL570P,NA
ENSG00000241198,106479292,RN7SL191P,NA
ENSG00000241204,100271077,RPS18P11,NA
ENSG00000241248,106481121,RN7SL727P,NA
ENSG00000241385,NA,NA,NA
ENSG00000241418,NA,NA,NA
ENSG00000241431,NA,NA,NA
ENSG00000241489,NA,NA,NA
ENSG00000241511,648729,RPS15AP24,NA
ENSG00000241550,106480933,RN7SL41P,NA
ENSG00000241568,106479347,RN7SL338P,NA
ENSG00000241571,442415,ATP5F1AP7,NA
ENSG00000241743,NA,NA,NA
ENSG00000241746,402342,RPL13AP18,NA
ENSG00000241834,106480961,RN7SL149P,NA
ENSG00000241942,100271233,RPS20P20,NA
ENSG00000241961,100271156,RPL17P31,NA
ENSG00000241964,106480958,RN7SL135P,NA
ENSG00000241997,106479341,RN7SL323P,NA
ENSG00000242079,106481009,RN7SL318P,NA
ENSG00000242170,106479343,RN7SL329P,NA
ENSG00000242186,NA,NA,NA
ENSG00000242206,NA,NA,NA
ENSG00000242296,NA,NA,NA
ENSG00000242315,106479473,RN7SL685P,NA
ENSG00000242399,100271089,RPS20P23,NA
ENSG00000242483,106481835,RN7SL293P,NA
ENSG00000242520,NA,NA,NA
ENSG00000242595,100270967,RPL26P26,NA
ENSG00000242599,NA,NA,NA
ENSG00000242607,100271260,RPS3AP34,NA
ENSG00000242610,81075,OR5BH1P,NA
ENSG00000242657,106479434,RN7SL581P,NA
ENSG00000242709,100270981,RPL30P9,NA
ENSG00000242719,106479515,RN7SL806P,NA
ENSG00000242958,100271512,RPL36AP32,NA
ENSG00000242970,NA,NA,NA
ENSG00000242998,106480505,RN7SL379P,NA
ENSG00000243011,106480994,RN7SL266P,NA
ENSG00000243050,100270982,RPL30P10,NA
ENSG00000243085,NA,NA,NA
ENSG00000243095,NA,NA,NA
ENSG00000243115,106479531,RN7SL849P,NA
ENSG00000243136,106480928,RN7SL22P,NA
ENSG00000243171,100270942,RPL17P32,NA
ENSG00000243181,100133273,RPL21P80,NA
ENSG00000243254,106481019,RN7SL350P,NA
ENSG00000243265,100271467,RPL23AP55,NA
ENSG00000243287,NA,NA,NA
ENSG00000243328,NA,NA,NA
ENSG00000243402,NA,NA,NA
ENSG00000243424,106479262,RN7SL107P,NA
ENSG00000243468,NA,NA,NA
ENSG00000243498,NA,NA,NA
ENSG00000243503,100270966,RPL26P25,NA
ENSG00000243504,93948,RPS23P1,NA
ENSG00000243532,106480370,RN7SL19P,NA
ENSG00000243537,392271,RPL32P20,NA
ENSG00000243601,100270924,RPL12P24,NA
ENSG00000243641,81377,OR13C7,NA
ENSG00000243695,NA,NA,NA
ENSG00000243761,100131339,RPL32P4,NA
ENSG00000243844,646909,RPL17P33,NA
ENSG00000243888,NA,NA,NA
ENSG00000243939,NA,NA,NA
ENSG00000243951,106479335,RN7SL308P,NA
ENSG00000243979,100128548,LOC100128548,NA
ENSG00000244006,106480382,RN7SL799P,NA
ENSG00000244018,100271007,RPL35P6,NA
ENSG00000244033,106480983,RN7SL228P,NA
ENSG00000244052,100270841,RPL5P24,NA
ENSG00000244081,NA,NA,NA
ENSG00000244107,106479313,RN7SL250P,NA
ENSG00000244113,100130392,RPL9P20,NA
ENSG00000244159,NA,NA,NA
ENSG00000244213,NA,NA,NA
ENSG00000244217,100271133,RPS4XP10,NA
ENSG00000244230,NA,NA,NA
ENSG00000244235,100271155,RPL17P30,NA
ENSG00000244289,100271261,RPS3AP35,NA
ENSG00000244295,NA,NA,NA
ENSG00000244307,106481031,RN7SL395P,NA
ENSG00000244335,106481110,RN7SL687P,NA
ENSG00000244413,645809,RPL23AP56,NA
ENSG00000244427,100271256,RPS3AP31,NA
ENSG00000244593,392206,RPL10AP11,NA
ENSG00000244642,NA,NA,NA
ENSG00000244708,100270962,RPL23P10,NA
ENSG00000245025,NA,NA,NA
ENSG00000245330,NA,NA,NA
ENSG00000245910,NA,NA,NA
ENSG00000245970,NA,NA,NA
ENSG00000246263,NA,NA,NA
ENSG00000246477,NA,NA,NA
ENSG00000247134,NA,NA,NA
ENSG00000247317,NA,NA,NA
ENSG00000247570,NA,NA,NA
ENSG00000248050,NA,NA,NA
ENSG00000248159,NA,NA,NA
ENSG00000248231,NA,NA,NA
ENSG00000248235,NA,NA,NA
ENSG00000248347,NA,NA,NA
ENSG00000248423,NA,NA,NA
ENSG00000248498,NA,NA,NA
ENSG00000248503,NA,NA,NA
ENSG00000248531,NA,NA,NA
ENSG00000248578,NA,NA,NA
ENSG00000248585,NA,NA,NA
ENSG00000248720,100420058,RFPL4AP5,NA
ENSG00000248762,NA,NA,NA
ENSG00000248801,286189,C8orf34-AS1,NA
ENSG00000248838,100129815,PGAM1P13,NA
ENSG00000248911,NA,NA,NA
ENSG00000248944,NA,NA,NA
ENSG00000248978,NA,NA,NA
ENSG00000249005,NA,NA,NA
ENSG00000249050,NA,NA,NA
ENSG00000249188,100421823,ENPP7P1,NA
ENSG00000249213,100129404,LOC100129404,NA
ENSG00000249258,NA,NA,NA
ENSG00000249316,NA,NA,NA
ENSG00000249368,NA,NA,NA
ENSG00000249510,100130524,RPL6P23,NA
ENSG00000249848,100420053,LOC100420053,NA
ENSG00000249868,NA,NA,NA
ENSG00000249889,106480789,ALG1L11P,NA
ENSG00000249898,NA,NA,NA
ENSG00000250031,NA,NA,NA
ENSG00000250115,NA,NA,NA
ENSG00000250267,NA,NA,NA
ENSG00000250290,NA,NA,NA
ENSG00000250316,NA,NA,NA
ENSG00000250428,100130448,MRS2P1,NA
ENSG00000250483,137012,PPM1AP1,NA
ENSG00000250494,NA,NA,NA
ENSG00000250516,NA,NA,NA
ENSG00000250563,NA,NA,NA
ENSG00000250569,100420307,NTAN1P2,NA
ENSG00000250625,100420228,LOC100420228,NA
ENSG00000250637,100420534,LOC100420534,NA
ENSG00000250684,NA,NA,NA
ENSG00000250714,NA,NA,NA
ENSG00000250727,NA,NA,NA
ENSG00000250752,NA,NA,NA
ENSG00000250794,NA,NA,NA
ENSG00000250850,NA,NA,NA
ENSG00000250857,NA,NA,NA
ENSG00000250869,NA,NA,NA
ENSG00000250929,NA,NA,NA
ENSG00000250962,NA,NA,NA
ENSG00000250979,NA,NA,NA
ENSG00000250995,NA,NA,NA
ENSG00000251003,NA,NA,NA
ENSG00000251013,100128961,GAPDHP62,NA
ENSG00000251034,NA,NA,NA
ENSG00000251127,NA,NA,NA
ENSG00000251142,NA,NA,NA
ENSG00000251203,NA,NA,NA
ENSG00000251234,NA,NA,NA
ENSG00000251347,100420406,IRF5P1,NA
ENSG00000251354,100420532,LOC100420532,NA
ENSG00000251396,NA,NA,NA
ENSG00000251402,NA,NA,NA
ENSG00000251468,100422204,LOC100422204,NA
ENSG00000251470,100419423,ASNSP4,NA
ENSG00000251521,NA,NA,NA
ENSG00000251525,106481605,TCP11X3P,NA
ENSG00000251563,642461,IARS2P1,NA
ENSG00000251633,100132965,GYG1P1,NA
ENSG00000251697,106480840,RN7SKP24,NA
ENSG00000251707,6072,RNU7-68P,NA
ENSG00000251744,NA,NA,NA
ENSG00000251745,106479072,RNU7-124P,NA
ENSG00000251748,106481158,RNU4ATAC11P,NA
ENSG00000251834,106481280,RNU6-319P,NA
ENSG00000251835,106479556,RNU6ATAC32P,NA
ENSG00000251840,106479164,RN7SKP155,NA
ENSG00000251867,NA,NA,NA
ENSG00000251892,100151681,RNU7-84P,NA
ENSG00000251904,100873525,RNA5SP272,NA
ENSG00000251954,NA,NA,NA
ENSG00000251960,106481771,RNU6-559P,NA
ENSG00000252029,106480760,RNA5SP253,NA
ENSG00000252035,106479741,RNU6-397P,NA
ENSG00000252057,106480829,RNU7-174P,NA
ENSG00000252067,106481194,RNU4-71P,NA
ENSG00000252069,NA,NA,NA
ENSG00000252133,124900279,LOC124900279,NA
ENSG00000252145,106480650,RNU6-1225P,NA
ENSG00000252147,106480686,RNY3P16,NA
ENSG00000252158,NA,NA,NA
ENSG00000252163,106480842,RN7SKP31,NA
ENSG00000252164,100873535,RNA5SP282,NA
ENSG00000252178,100151666,RNU7-69P,NA
ENSG00000252179,100873509,RNA5SP255,NA
ENSG00000252205,106479904,RNU6-764P,NA
ENSG00000252210,NA,NA,NA
ENSG00000252224,106479544,RNU4ATAC15P,NA
ENSG00000252261,100873516,RNA5SP262,NA
ENSG00000252264,106479082,RNU7-153P,NA
ENSG00000252294,106481367,RNU6-589P,NA
ENSG00000252296,NA,NA,NA
ENSG00000252297,106479953,RNU6-875P,NA
ENSG00000252313,100873534,RNA5SP281,NA
ENSG00000252320,106480570,RNU6-320P,NA
ENSG00000252358,106480875,RN7SKP135,NA
ENSG00000252428,100873538,RNA5SP285,NA
ENSG00000252441,124900493,LOC124900493,NA
ENSG00000252505,124900261,LOC124900261,NA
ENSG00000252509,100873524,RNA5SP271,NA
ENSG00000252535,106481793,RNA5SP254,NA
ENSG00000252558,107063540,RNU6-914P,NA
ENSG00000252580,NA,NA,NA
ENSG00000252593,106480101,RNU6-1224P,NA
ENSG00000252594,106479857,RNU6-656P,NA
ENSG00000252627,106481876,RNU6-122P,NA
ENSG00000252637,100873521,RNA5SP268,NA
ENSG00000252693,124900500,LOC124900500,NA
ENSG00000252710,106481272,RNU6-295P,NA
ENSG00000252719,NA,NA,NA
ENSG00000252723,106481395,RNU6-677P,NA
ENSG00000252724,124900278,LOC124900278,NA
ENSG00000252725,106479905,RNU6-765P,NA
ENSG00000252735,106479800,RNU6-528P,NA
ENSG00000252755,106479876,RNU6-703P,NA
ENSG00000252758,106479763,RNU6-445P,NA
ENSG00000252764,106480046,RNU6-1092P,NA
ENSG00000252810,106481288,RNU6-345P,NA
ENSG00000252852,NA,NA,NA
ENSG00000252864,100873531,RNA5SP278,NA
ENSG00000252884,106481563,RNU6-1213P,NA
ENSG00000252930,106481501,RNU6-1015P,NA
ENSG00000252935,106481565,RNU6-1220P,NA
ENSG00000252943,106481262,RNU6-264P,NA
ENSG00000252960,106480912,RN7SKP258,NA
ENSG00000252991,106481518,RNU6-1073P,NA
ENSG00000253043,106479093,RNU7-181P,NA
ENSG00000253100,NA,NA,NA
ENSG00000253105,NA,NA,NA
ENSG00000253106,NA,NA,NA
ENSG00000253107,100132280,LOC100132280,NA
ENSG00000253108,NA,NA,NA
ENSG00000253111,NA,NA,NA
ENSG00000253112,NA,NA,NA
ENSG00000253114,NA,NA,NA
ENSG00000253115,NA,NA,NA
ENSG00000253116,NA,NA,NA
ENSG00000253118,NA,NA,NA
ENSG00000253121,NA,NA,NA
ENSG00000253122,NA,NA,NA
ENSG00000253124,NA,NA,NA
ENSG00000253125,NA,NA,NA
ENSG00000253130,105379224,LOC105379224,NA
ENSG00000253133,NA,NA,NA
ENSG00000253135,NA,NA,NA
ENSG00000253137,100422271,PSMC2P2,NA
ENSG00000253139,NA,NA,NA
ENSG00000253142,NA,NA,NA
ENSG00000253143,NA,NA,NA
ENSG00000253153,124901995,LOC124901995,NA
ENSG00000253154,NA,NA,NA
ENSG00000253156,115482726,H2AZP7,NA
ENSG00000253160,100420403,LOC100420403,NA
ENSG00000253161,NA,NA,NA
ENSG00000253162,NA,NA,NA
ENSG00000253164,NA,NA,NA
ENSG00000253166,NA,NA,NA
ENSG00000253168,NA,NA,NA
ENSG00000253171,NA,NA,NA
ENSG00000253173,NA,NA,NA
ENSG00000253174,NA,NA,NA
ENSG00000253175,100286997,LOC100286997,NA
ENSG00000253176,100130612,LOC100130612,NA
ENSG00000253178,NA,NA,NA
ENSG00000253180,NA,NA,NA
ENSG00000253181,NA,NA,NA
ENSG00000253182,NA,NA,NA
ENSG00000253184,NA,NA,NA
ENSG00000253186,NA,NA,NA
ENSG00000253189,NA,NA,NA
ENSG00000253190,NA,NA,NA
ENSG00000253195,NA,NA,NA
ENSG00000253197,NA,NA,NA
ENSG00000253198,NA,NA,NA
ENSG00000253200,NA,NA,NA
ENSG00000253204,NA,NA,NA
ENSG00000253206,NA,NA,NA
ENSG00000253207,NA,NA,NA
ENSG00000253208,338097,PSME2P5,NA
ENSG00000253210,101927963,DENND3-AS1,NA
ENSG00000253215,NA,NA,NA
ENSG00000253216,NA,NA,NA
ENSG00000253217,NA,NA,NA
ENSG00000253220,NA,NA,NA
ENSG00000253223,100288001,LOC100288001,NA
ENSG00000253225,NA,NA,NA
ENSG00000253226,NA,NA,NA
ENSG00000253227,NA,NA,NA
ENSG00000253228,NA,NA,NA
ENSG00000253229,100874436,HIGD1AP6,NA
ENSG00000253231,106481680,COX6CP8,NA
ENSG00000253232,NA,NA,NA
ENSG00000253233,NA,NA,NA
ENSG00000253235,NA,NA,NA
ENSG00000253237,NA,NA,NA
ENSG00000253238,NA,NA,NA
ENSG00000253252,NA,NA,NA
ENSG00000253257,NA,NA,NA
ENSG00000253258,NA,NA,NA
ENSG00000253259,NA,NA,NA
ENSG00000253260,NA,NA,NA
ENSG00000253262,NA,NA,NA
ENSG00000253263,NA,NA,NA
ENSG00000253266,NA,NA,NA
ENSG00000253270,NA,NA,NA
ENSG00000253271,NA,NA,NA
ENSG00000253273,NA,NA,NA
ENSG00000253275,NA,NA,NA
ENSG00000253280,NA,NA,NA
ENSG00000253282,NA,NA,NA
ENSG00000253283,100422614,LOC100422614,NA
ENSG00000253286,NA,NA,NA
ENSG00000253287,NA,NA,NA
ENSG00000253288,NA,NA,NA
ENSG00000253290,NA,NA,NA
ENSG00000253292,100419614,MIOXP1,NA
ENSG00000253299,NA,NA,NA
ENSG00000253300,NA,NA,NA
ENSG00000253301,100507651,LINC01606,NA
ENSG00000253307,NA,NA,NA
ENSG00000253312,NA,NA,NA
ENSG00000253317,NA,NA,NA
ENSG00000253318,NA,NA,NA
ENSG00000253319,NA,NA,NA
ENSG00000253320,NA,NA,NA
ENSG00000253322,NA,NA,NA
ENSG00000253328,100422265,SUMO2P19,NA
ENSG00000253330,NA,NA,NA
ENSG00000253332,122965332,RPL7AP80,NA
ENSG00000253334,NA,NA,NA
ENSG00000253335,NA,NA,NA
ENSG00000253336,392266,LOC392266,NA
ENSG00000253339,NA,NA,NA
ENSG00000253340,NA,NA,NA
ENSG00000253341,NA,NA,NA
ENSG00000253342,NA,NA,NA
ENSG00000253343,NA,NA,NA
ENSG00000253344,NA,NA,NA
ENSG00000253346,NA,NA,NA
ENSG00000253349,100462851,COX6B1P6,NA
ENSG00000253354,105379388,LOC105379388,NA
ENSG00000253355,NA,NA,NA
ENSG00000253356,NA,NA,NA
ENSG00000253358,NA,NA,NA
ENSG00000253361,NA,NA,NA
ENSG00000253362,NA,NA,NA
ENSG00000253369,NA,NA,NA
ENSG00000253372,NA,NA,NA
ENSG00000253373,NA,NA,NA
ENSG00000253374,NA,NA,NA
ENSG00000253376,NA,NA,NA
ENSG00000253377,NA,NA,NA
ENSG00000253382,NA,NA,NA
ENSG00000253383,NA,NA,NA
ENSG00000253384,NA,NA,NA
ENSG00000253385,NA,NA,NA
ENSG00000253388,NA,NA,NA
ENSG00000253389,NA,NA,NA
ENSG00000253390,NA,NA,NA
ENSG00000253391,NA,NA,NA
ENSG00000253393,100874193,RANP9,NA
ENSG00000253394,NA,NA,NA
ENSG00000253395,NA,NA,NA
ENSG00000253397,NA,NA,NA
ENSG00000253398,NA,NA,NA
ENSG00000253400,NA,NA,NA
ENSG00000253401,NA,NA,NA
ENSG00000253410,NA,NA,NA
ENSG00000253413,NA,NA,NA
ENSG00000253415,NA,NA,NA
ENSG00000253416,NA,NA,NA
ENSG00000253418,100873788,SNX18P27,NA
ENSG00000253420,NA,NA,NA
ENSG00000253421,NA,NA,NA
ENSG00000253423,100533622,LOC100533622,NA
ENSG00000253425,106480803,HSPA8P13,NA
ENSG00000253427,NA,NA,NA
ENSG00000253429,NA,NA,NA
ENSG00000253430,NA,NA,NA
ENSG00000253431,100419416,SRPK2P,NA
ENSG00000253432,NA,NA,NA
ENSG00000253437,106480003,RNU6-988P,NA
ENSG00000253444,NA,NA,NA
ENSG00000253454,NA,NA,NA
ENSG00000253455,101929217,LINC03054,NA
ENSG00000253463,100419979,HMGB1P19,NA
ENSG00000253468,NA,NA,NA
ENSG00000253471,NA,NA,NA
ENSG00000253474,105375826,LOC105375826,NA
ENSG00000253475,NA,NA,NA
ENSG00000253476,NA,NA,NA
ENSG00000253477,NA,NA,NA
ENSG00000253479,100505739,LINC01603,NA
ENSG00000253483,NA,NA,NA
ENSG00000253484,NA,NA,NA
ENSG00000253488,646721,SINHCAFP3,NA
ENSG00000253489,NA,NA,NA
ENSG00000253493,NA,NA,NA
ENSG00000253495,360176,CYCSP23,NA
ENSG00000253496,NA,NA,NA
ENSG00000253499,100420746,LOC100420746,NA
ENSG00000253500,NA,NA,NA
ENSG00000253502,100128541,ATP6V1G1P2,NA
ENSG00000253503,NA,NA,NA
ENSG00000253504,107075127,MTCYBP19,NA
ENSG00000253507,NA,NA,NA
ENSG00000253509,NA,NA,NA
ENSG00000253510,NA,NA,NA
ENSG00000253516,NA,NA,NA
ENSG00000253517,100422546,XRCC6P4,NA
ENSG00000253523,NA,NA,NA
ENSG00000253524,NA,NA,NA
ENSG00000253525,NA,NA,NA
ENSG00000253526,NA,NA,NA
ENSG00000253528,NA,NA,NA
ENSG00000253530,105375750,LOC105375750,NA
ENSG00000253532,NA,NA,NA
ENSG00000253535,NA,NA,NA
ENSG00000253539,NA,NA,NA
ENSG00000253541,NA,NA,NA
ENSG00000253542,NA,NA,NA
ENSG00000253543,NA,NA,NA
ENSG00000253544,106481730,C1GALT1P3,NA
ENSG00000253549,NA,NA,NA
ENSG00000253550,101928016,LOC101928016,NA
ENSG00000253553,NA,NA,NA
ENSG00000253555,NA,NA,NA
ENSG00000253556,106480684,MTCO1P4,NA
ENSG00000253557,NA,NA,NA
ENSG00000253560,NA,NA,NA
ENSG00000253561,NA,NA,NA
ENSG00000253562,NA,NA,NA
ENSG00000253564,NA,NA,NA
ENSG00000253567,NA,NA,NA
ENSG00000253568,NA,NA,NA
ENSG00000253569,NA,NA,NA
ENSG00000253570,NA,NA,NA
ENSG00000253571,392180,LOC392180,NA
ENSG00000253573,NA,NA,NA
ENSG00000253576,NA,NA,NA
ENSG00000253577,NA,NA,NA
ENSG00000253579,106480679,SUMO2P16,NA
ENSG00000253580,NA,NA,NA
ENSG00000253581,127460878,DPPA3P9,NA
ENSG00000253582,NA,NA,NA
ENSG00000253583,NA,NA,NA
ENSG00000253585,NA,NA,NA
ENSG00000253586,NA,NA,NA
ENSG00000253596,NA,NA,NA
ENSG00000253602,106480497,RN7SL260P,NA
ENSG00000253604,NA,NA,NA
ENSG00000253605,NA,NA,NA
ENSG00000253606,NA,NA,NA
ENSG00000253610,NA,NA,NA
ENSG00000253611,100131789,VN1R46P,NA
ENSG00000253612,NA,NA,NA
ENSG00000253615,NA,NA,NA
ENSG00000253616,NA,NA,NA
ENSG00000253619,NA,NA,NA
ENSG00000253620,NA,NA,NA
ENSG00000253621,107075113,RPSAP74,NA
ENSG00000253622,NA,NA,NA
ENSG00000253623,NA,NA,NA
ENSG00000253627,NA,NA,NA
ENSG00000253629,NA,NA,NA
ENSG00000253632,NA,NA,NA
ENSG00000253633,107986898,LINC03047,NA
ENSG00000253634,102724710,LOC102724710,NA
ENSG00000253636,NA,NA,NA
ENSG00000253638,127460876,DPPA3P7,NA
ENSG00000253639,NA,NA,NA
ENSG00000253642,NA,NA,NA
ENSG00000253645,NA,NA,NA
ENSG00000253648,NA,NA,NA
ENSG00000253650,NA,NA,NA
ENSG00000253651,NA,NA,NA
ENSG00000253654,NA,NA,NA
ENSG00000253655,NA,NA,NA
ENSG00000253656,NA,NA,NA
ENSG00000253657,101060000,LOC101060000,NA
ENSG00000253659,NA,NA,NA
ENSG00000253661,100192378,ZFHX4-AS1,NA
ENSG00000253663,100422272,NPM1P52,NA
ENSG00000253664,NA,NA,NA
ENSG00000253666,NA,NA,NA
ENSG00000253667,NA,NA,NA
ENSG00000253668,100129667,LOC100129667,NA
ENSG00000253669,NA,NA,NA
ENSG00000253670,NA,NA,NA
ENSG00000253672,NA,NA,NA
ENSG00000253675,NA,NA,NA
ENSG00000253676,NA,NA,NA
ENSG00000253677,NA,NA,NA
ENSG00000253678,NA,NA,NA
ENSG00000253680,NA,NA,NA
ENSG00000253681,NA,NA,NA
ENSG00000253682,105375638,LOC105375638,NA
ENSG00000253684,106480331,BUD31P1,NA
ENSG00000253685,107075309,MTND5P41,NA
ENSG00000253688,NA,NA,NA
ENSG00000253690,NA,NA,NA
ENSG00000253695,NA,NA,NA
ENSG00000253697,NA,NA,NA
ENSG00000253702,NA,NA,NA
ENSG00000253706,NA,NA,NA
ENSG00000253707,NA,NA,NA
ENSG00000253708,NA,NA,NA
ENSG00000253711,NA,NA,NA
ENSG00000253712,NA,NA,NA
ENSG00000253715,NA,NA,NA
ENSG00000253717,NA,NA,NA
ENSG00000253720,NA,NA,NA
ENSG00000253721,NA,NA,NA
ENSG00000253722,NA,NA,NA
ENSG00000253723,NA,NA,NA
ENSG00000253728,NA,NA,NA
ENSG00000253735,NA,NA,NA
ENSG00000253737,NA,NA,NA
ENSG00000253738,100506365,OTUD6B-AS1,NA
ENSG00000253739,106481281,RNU6-323P,NA
ENSG00000253740,105375671,LOC105375671,NA
ENSG00000253745,NA,NA,NA
ENSG00000253746,NA,NA,NA
ENSG00000253748,106480733,CYP4F44P,NA
ENSG00000253749,NA,NA,NA
ENSG00000253750,107986878,LOC107986878,NA
ENSG00000253754,NA,NA,NA
ENSG00000253756,106481707,CARS1P2,NA
ENSG00000253760,NA,NA,NA
ENSG00000253762,NA,NA,NA
ENSG00000253770,100873891,HMGB1P23,NA
ENSG00000253773,100616530,CFAP418-AS1,NA
ENSG00000253774,NA,NA,NA
ENSG00000253777,NA,NA,NA
ENSG00000253778,NA,NA,NA
ENSG00000253781,100288659,ZNF317P1,NA
ENSG00000253783,NA,NA,NA
ENSG00000253784,NA,NA,NA
ENSG00000253789,100287895,NARS1P2,NA
ENSG00000253790,100420944,LOC100420944,NA
ENSG00000253793,100129398,LPGAT1P1,NA
ENSG00000253795,100873174,MTND1P5,NA
ENSG00000253800,NA,NA,NA
ENSG00000253803,728587,LOC728587,NA
ENSG00000253805,NA,NA,NA
ENSG00000253806,NA,NA,NA
ENSG00000253810,NA,NA,NA
ENSG00000253813,NA,NA,NA
ENSG00000253814,347704,MRPS36P3,NA
ENSG00000253817,NA,NA,NA
ENSG00000253819,NA,NA,NA
ENSG00000253821,NA,NA,NA
ENSG00000253824,NA,NA,NA
ENSG00000253828,107075276,MTND2P38,NA
ENSG00000253829,NA,NA,NA
ENSG00000253832,NA,NA,NA
ENSG00000253833,100287016,DSTNP3,NA
ENSG00000253834,NA,NA,NA
ENSG00000253836,NA,NA,NA
ENSG00000253838,NA,NA,NA
ENSG00000253840,NA,NA,NA
ENSG00000253841,NA,NA,NA
ENSG00000253843,NA,NA,NA
ENSG00000253845,NA,NA,NA
ENSG00000253848,105375645,RBM12B-DT,NA
ENSG00000253849,NA,NA,NA
ENSG00000253851,NA,NA,NA
ENSG00000253853,NA,NA,NA
ENSG00000253854,NA,NA,NA
ENSG00000253855,NA,NA,NA
ENSG00000253859,NA,NA,NA
ENSG00000253866,NA,NA,NA
ENSG00000253872,NA,NA,NA
ENSG00000253875,NA,NA,NA
ENSG00000253879,NA,NA,NA
ENSG00000253880,NA,NA,NA
ENSG00000253881,127379747,VPS51P16,NA
ENSG00000253884,NA,NA,NA
ENSG00000253885,NA,NA,NA
ENSG00000253888,105379340,LOC105379340,NA
ENSG00000253891,NA,NA,NA
ENSG00000253892,NA,NA,NA
ENSG00000253893,NA,NA,NA
ENSG00000253896,NA,NA,NA
ENSG00000253899,NA,NA,NA
ENSG00000253901,NA,NA,NA
ENSG00000253903,NA,NA,NA
ENSG00000253907,NA,NA,NA
ENSG00000253911,NA,NA,NA
ENSG00000253912,NA,NA,NA
ENSG00000253915,NA,NA,NA
ENSG00000253916,107075177,MTCO1P49,NA
ENSG00000253919,NA,NA,NA
ENSG00000253923,NA,NA,NA
ENSG00000253924,NA,NA,NA
ENSG00000253926,NA,NA,NA
ENSG00000253930,NA,NA,NA
ENSG00000253931,NA,NA,NA
ENSG00000253932,NA,NA,NA
ENSG00000253934,346711,MRPL49P2,NA
ENSG00000253937,NA,NA,NA
ENSG00000253939,NA,NA,NA
ENSG00000253942,100419977,LOC100419977,NA
ENSG00000253943,392214,KRT18P37,NA
ENSG00000253944,NA,NA,NA
ENSG00000253945,NA,NA,NA
ENSG00000253949,NA,NA,NA
ENSG00000253951,646440,CCT3P1,NA
ENSG00000253952,NA,NA,NA
